area,Date,C_025,C_25,C_50,C_75,C_975,provenance
"South East",2021-03-18,  471.5,  485.2,  491.9,  499.0,  514.3,inferred
"South East",2021-03-19,  468.5,  481.8,  489.3,  496.7,  512.5,inferred
"South East",2021-03-20,  464.5,  478.5,  486.3,  494.1,  509.5,inferred
"South East",2021-03-21,  458.1,  472.8,  480.2,  488.1,  503.7,inferred
"South East",2021-03-22,  450.9,  464.5,  471.8,  479.2,  493.6,inferred
"South East",2021-03-23,  442.4,  455.5,  463.0,  469.6,  484.5,inferred
"South East",2021-03-24,  433.8,  447.4,  454.6,  461.4,  475.9,inferred
"South East",2021-03-25,  425.8,  439.0,  446.3,  453.1,  468.2,inferred
"South East",2021-03-26,  416.2,  430.3,  437.4,  445.1,  460.0,inferred
"South East",2021-03-27,  406.6,  420.9,  428.6,  436.9,  452.2,inferred
"South East",2021-03-28,  394.9,  410.2,  418.2,  427.1,  442.6,inferred
"South East",2021-03-29,  382.3,  397.9,  407.1,  415.7,  431.7,inferred
"South East",2021-03-30,  368.8,  385.8,  396.1,  405.5,  422.3,inferred
"South East",2021-03-31,  356.5,  375.8,  386.3,  396.5,  416.1,inferred
"London",2020-12-17, 8027.0, 8433.6, 9109.8, 9279.9,10178.1,inferred
"London",2020-12-18, 8286.4, 9074.9, 9832.4,10070.5,10515.0,inferred
"London",2020-12-19, 8653.7, 9753.9,10360.9,10543.0,10770.0,inferred
"London",2020-12-20, 9069.2, 9834.7,10585.6,10744.9,11052.1,inferred
"London",2020-12-21, 9481.0, 9838.8,10613.1,10759.8,11004.1,inferred
"London",2020-12-22, 9891.8,10120.4,10647.1,10750.7,10899.1,inferred
"London",2020-12-23,10288.9,10486.4,10716.4,10796.9,10911.0,inferred
"London",2020-12-24,10655.0,10782.8,10847.7,10918.8,11040.0,inferred
"London",2020-12-25,10806.3,10971.0,11077.7,11173.2,11338.0,inferred
"London",2020-12-26,10949.7,11158.4,11297.4,11492.7,11793.9,inferred
"London",2020-12-27,11282.2,11489.6,11623.1,11843.9,12192.9,inferred
"London",2020-12-28,11779.9,11949.9,12063.2,12229.9,12531.2,inferred
"London",2020-12-29,12311.5,12448.8,12535.0,12636.0,12849.3,inferred
"London",2020-12-30,12777.1,12919.5,12982.6,13052.9,13183.1,inferred
"London",2020-12-31,13191.6,13333.7,13413.5,13488.8,13630.3,inferred
"London",2021-01-01,13543.5,13748.2,13856.4,13955.3,14130.0,inferred
"London",2021-01-02,13834.2,14122.8,14268.4,14401.5,14612.0,inferred
"London",2021-01-03,13760.9,14031.4,14175.5,14311.0,14536.6,inferred
"London",2021-01-04,13302.2,13489.6,13591.5,13691.1,13868.9,inferred
"London",2021-01-05,12665.2,12800.8,12872.5,12952.2,13099.0,inferred
"London",2021-01-06,12008.3,12132.5,12197.3,12281.3,12453.6,inferred
"London",2021-01-07,11416.5,11546.9,11626.7,11706.4,11882.6,inferred
"London",2021-01-08,10882.7,11035.7,11118.7,11194.6,11350.9,inferred
"London",2021-01-09,10409.8,10565.2,10643.5,10724.7,10871.0,inferred
"London",2021-01-10, 9950.7,10095.4,10169.6,10245.2,10380.9,inferred
"London",2021-01-11, 9502.5, 9625.6, 9688.3, 9749.4, 9872.2,inferred
"London",2021-01-12, 9067.1, 9169.9, 9223.9, 9271.1, 9385.1,inferred
"London",2021-01-13, 8639.1, 8733.7, 8780.8, 8828.8, 8930.5,inferred
"London",2021-01-14, 8225.9, 8317.1, 8363.6, 8414.6, 8514.3,inferred
"London",2021-01-15, 7825.9, 7916.5, 7969.3, 8020.1, 8126.8,inferred
"London",2021-01-16, 7421.9, 7523.2, 7585.6, 7642.6, 7760.6,inferred
"London",2021-01-17, 7015.0, 7113.9, 7172.0, 7230.2, 7345.6,inferred
"London",2021-01-18, 6602.8, 6686.2, 6736.9, 6786.1, 6875.0,inferred
"London",2021-01-19, 6189.4, 6267.4, 6309.8, 6351.2, 6428.8,inferred
"London",2021-01-20, 5790.1, 5868.2, 5909.7, 5949.8, 6025.7,inferred
"London",2021-01-21, 5436.2, 5516.1, 5558.1, 5597.3, 5672.6,inferred
"London",2021-01-22, 5097.8, 5182.3, 5226.8, 5271.2, 5355.1,inferred
"London",2021-01-23, 4781.0, 4868.1, 4916.6, 4960.2, 5051.7,inferred
"London",2021-01-24, 4494.8, 4577.1, 4622.1, 4665.0, 4748.4,inferred
"London",2021-01-25, 4239.7, 4308.8, 4346.8, 4383.7, 4451.9,inferred
"London",2021-01-26, 3997.0, 4057.3, 4091.3, 4123.3, 4181.6,inferred
"London",2021-01-27, 3761.8, 3821.0, 3851.9, 3882.0, 3938.4,inferred
"London",2021-01-28, 3541.6, 3597.9, 3627.9, 3659.9, 3716.2,inferred
"London",2021-01-29, 3326.8, 3385.0, 3417.6, 3450.2, 3512.9,inferred
"London",2021-01-30, 3120.7, 3182.2, 3215.7, 3251.0, 3318.2,inferred
"London",2021-01-31, 2924.8, 2980.0, 3013.5, 3047.1, 3109.0,inferred
"London",2021-02-01, 2731.2, 2782.6, 2810.4, 2839.2, 2894.7,inferred
"London",2021-02-02, 2548.2, 2592.6, 2617.3, 2641.9, 2690.8,inferred
"London",2021-02-03, 2374.1, 2415.8, 2437.1, 2461.3, 2507.4,inferred
"London",2021-02-04, 2208.5, 2251.5, 2273.1, 2296.9, 2342.5,inferred
"London",2021-02-05, 2051.9, 2097.7, 2119.6, 2145.4, 2190.2,inferred
"London",2021-02-06, 1906.6, 1954.4, 1977.2, 2004.3, 2049.2,inferred
"London",2021-02-07, 1781.3, 1828.6, 1850.7, 1876.5, 1919.3,inferred
"London",2021-02-08, 1678.8, 1719.7, 1739.8, 1761.2, 1801.7,inferred
"London",2021-02-09, 1584.9, 1620.0, 1639.5, 1657.7, 1697.0,inferred
"London",2021-02-10, 1494.3, 1526.7, 1545.0, 1562.3, 1599.1,inferred
"London",2021-02-11, 1401.7, 1437.5, 1456.2, 1473.0, 1511.3,inferred
"London",2021-02-12, 1315.6, 1352.9, 1371.4, 1390.3, 1429.5,inferred
"London",2021-02-13, 1235.8, 1272.4, 1292.6, 1312.1, 1353.5,inferred
"London",2021-02-14, 1175.7, 1208.9, 1228.3, 1245.9, 1283.4,inferred
"London",2021-02-15, 1132.5, 1160.3, 1177.2, 1193.1, 1225.1,inferred
"London",2021-02-16, 1090.8, 1117.5, 1132.2, 1146.0, 1175.3,inferred
"London",2021-02-17, 1048.0, 1074.5, 1088.2, 1102.6, 1130.9,inferred
"London",2021-02-18, 1004.7, 1031.4, 1046.0, 1060.4, 1088.6,inferred
"London",2021-02-19,  959.6,  988.2, 1003.4, 1018.6, 1048.8,inferred
"London",2021-02-20,  915.5,  946.4,  961.4,  977.1, 1008.4,inferred
"London",2021-02-21,  875.5,  903.8,  919.0,  933.1,  964.3,inferred
"London",2021-02-22,  835.7,  862.2,  876.0,  889.2,  917.5,inferred
"London",2021-02-23,  798.7,  821.7,  834.0,  846.6,  873.8,inferred
"London",2021-02-24,  761.8,  783.4,  794.8,  806.9,  834.1,inferred
"London",2021-02-25,  724.9,  746.2,  758.1,  770.5,  797.7,inferred
"London",2021-02-26,  688.4,  710.3,  722.8,  736.6,  762.3,inferred
"London",2021-02-27,  655.0,  677.4,  690.8,  704.4,  731.6,inferred
"London",2021-02-28,  631.3,  653.8,  666.5,  679.5,  704.9,inferred
"London",2021-03-01,  617.9,  638.9,  650.0,  662.0,  685.5,inferred
"London",2021-03-02,  606.3,  626.1,  636.2,  646.9,  669.8,inferred
"London",2021-03-03,  592.9,  612.7,  622.6,  633.2,  654.7,inferred
"London",2021-03-04,  577.7,  598.2,  608.5,  619.6,  639.9,inferred
"London",2021-03-05,  561.3,  582.3,  594.4,  605.6,  626.7,inferred
"London",2021-03-06,  544.3,  567.8,  580.5,  593.0,  614.1,inferred
"London",2021-03-07,  537.4,  558.7,  571.1,  583.0,  604.4,inferred
"London",2021-03-08,  534.9,  556.1,  566.9,  577.8,  598.1,inferred
"London",2021-03-09,  534.1,  554.7,  564.4,  574.3,  593.3,inferred
"London",2021-03-10,  532.7,  551.8,  562.2,  571.2,  590.9,inferred
"London",2021-03-11,  529.2,  548.9,  558.5,  568.2,  586.9,inferred
"London",2021-03-12,  523.3,  544.7,  554.6,  564.5,  584.7,inferred
"London",2021-03-13,  517.2,  540.2,  550.9,  561.5,  582.7,inferred
"London",2021-03-14,  513.2,  536.5,  547.1,  558.0,  578.9,inferred
"London",2021-03-15,  513.2,  534.3,  544.6,  555.2,  574.0,inferred
"London",2021-03-16,  514.0,  533.0,  542.5,  552.3,  569.6,inferred
"London",2021-03-17,  513.6,  531.3,  540.7,  550.6,  568.4,inferred
"London",2021-03-18,  510.2,  529.0,  539.0,  549.2,  566.5,inferred
"London",2021-03-19,  507.6,  526.2,  537.2,  547.7,  566.7,inferred
"London",2021-03-20,  503.3,  523.2,  535.0,  546.2,  566.3,inferred
"London",2021-03-21,  496.9,  517.4,  528.8,  539.6,  560.2,inferred
"London",2021-03-22,  489.6,  507.6,  518.2,  528.9,  548.5,inferred
"London",2021-03-23,  478.9,  497.8,  506.9,  517.6,  536.6,inferred
"London",2021-03-24,  469.0,  487.2,  496.5,  507.2,  525.1,inferred
"London",2021-03-25,  458.4,  477.1,  486.7,  497.3,  516.3,inferred
"London",2021-03-26,  447.2,  467.1,  477.3,  487.8,  507.5,inferred
"London",2021-03-27,  435.2,  456.7,  467.6,  478.7,  499.1,inferred
"London",2021-03-28,  421.8,  443.9,  455.3,  466.0,  487.7,inferred
"London",2021-03-29,  405.9,  428.0,  440.1,  451.3,  473.4,inferred
"London",2021-03-30,  387.2,  411.7,  424.3,  437.0,  462.0,inferred
"London",2021-03-31,  370.1,  396.4,  410.3,  424.0,  451.5,inferred
"Scotland",2020-12-17,  796.5,  825.7,  866.1,  896.2, 1006.0,inferred
"Scotland",2020-12-18,  787.2,  899.6,  965.8,  981.7, 1069.2,inferred
"Scotland",2020-12-19,  818.9,  973.5, 1038.4, 1067.3, 1113.3,inferred
"Scotland",2020-12-20,  874.2, 1020.8, 1079.7, 1107.4, 1136.8,inferred
"Scotland",2020-12-21,  929.8, 1053.1, 1101.4, 1122.0, 1150.2,inferred
"Scotland",2020-12-22,  986.1, 1081.8, 1116.2, 1135.8, 1165.0,inferred
"Scotland",2020-12-23, 1048.2, 1106.4, 1132.3, 1154.2, 1185.2,inferred
"Scotland",2020-12-24, 1103.8, 1137.6, 1159.1, 1180.0, 1217.5,inferred
"Scotland",2020-12-25, 1129.0, 1172.3, 1195.6, 1217.4, 1262.1,inferred
"Scotland",2020-12-26, 1151.1, 1205.6, 1239.7, 1271.3, 1334.2,inferred
"Scotland",2020-12-27, 1238.2, 1293.9, 1327.7, 1362.9, 1432.7,inferred
"Scotland",2020-12-28, 1388.5, 1439.7, 1465.6, 1492.1, 1546.7,inferred
"Scotland",2020-12-29, 1558.4, 1600.2, 1622.6, 1643.3, 1686.4,inferred
"Scotland",2020-12-30, 1714.9, 1763.0, 1785.9, 1809.0, 1853.8,inferred
"Scotland",2020-12-31, 1871.8, 1928.9, 1956.9, 1985.7, 2043.7,inferred
"Scotland",2021-01-01, 2030.2, 2102.6, 2139.3, 2175.9, 2247.7,inferred
"Scotland",2021-01-02, 2193.1, 2279.8, 2323.0, 2368.7, 2454.9,inferred
"Scotland",2021-01-03, 2273.9, 2356.9, 2401.9, 2445.4, 2530.0,inferred
"Scotland",2021-01-04, 2259.0, 2327.8, 2364.9, 2402.7, 2472.2,inferred
"Scotland",2021-01-05, 2210.5, 2264.8, 2295.4, 2326.1, 2383.5,inferred
"Scotland",2021-01-06, 2154.3, 2203.5, 2230.1, 2259.1, 2319.5,inferred
"Scotland",2021-01-07, 2107.7, 2154.9, 2183.2, 2211.2, 2270.8,inferred
"Scotland",2021-01-08, 2064.0, 2118.5, 2145.8, 2178.3, 2231.2,inferred
"Scotland",2021-01-09, 2025.0, 2084.1, 2115.1, 2148.7, 2208.3,inferred
"Scotland",2021-01-10, 1977.4, 2036.4, 2067.2, 2098.9, 2153.8,inferred
"Scotland",2021-01-11, 1924.1, 1972.8, 2000.5, 2027.9, 2080.3,inferred
"Scotland",2021-01-12, 1862.2, 1905.4, 1928.3, 1952.6, 2000.0,inferred
"Scotland",2021-01-13, 1796.8, 1839.3, 1860.6, 1883.9, 1928.5,inferred
"Scotland",2021-01-14, 1731.2, 1774.1, 1797.6, 1820.1, 1867.6,inferred
"Scotland",2021-01-15, 1667.5, 1712.0, 1738.7, 1763.6, 1818.1,inferred
"Scotland",2021-01-16, 1603.8, 1652.3, 1681.4, 1711.0, 1769.8,inferred
"Scotland",2021-01-17, 1546.8, 1594.1, 1622.1, 1650.0, 1706.8,inferred
"Scotland",2021-01-18, 1493.9, 1534.6, 1560.6, 1583.3, 1627.8,inferred
"Scotland",2021-01-19, 1438.8, 1476.4, 1496.4, 1517.7, 1556.4,inferred
"Scotland",2021-01-20, 1383.0, 1417.8, 1436.3, 1456.0, 1495.3,inferred
"Scotland",2021-01-21, 1327.7, 1364.1, 1383.2, 1405.2, 1445.3,inferred
"Scotland",2021-01-22, 1271.2, 1312.0, 1333.4, 1356.6, 1400.9,inferred
"Scotland",2021-01-23, 1217.9, 1262.9, 1284.2, 1309.2, 1359.5,inferred
"Scotland",2021-01-24, 1177.0, 1219.5, 1240.8, 1264.8, 1312.8,inferred
"Scotland",2021-01-25, 1145.8, 1182.8, 1201.8, 1221.3, 1262.7,inferred
"Scotland",2021-01-26, 1115.3, 1147.6, 1165.0, 1182.7, 1218.6,inferred
"Scotland",2021-01-27, 1081.3, 1113.2, 1128.7, 1146.2, 1179.8,inferred
"Scotland",2021-01-28, 1045.4, 1078.5, 1094.8, 1114.0, 1148.2,inferred
"Scotland",2021-01-29, 1009.1, 1043.7, 1062.7, 1083.4, 1119.5,inferred
"Scotland",2021-01-30,  972.0, 1009.9, 1031.5, 1054.3, 1091.9,inferred
"Scotland",2021-01-31,  943.0,  982.2, 1002.2, 1024.4, 1060.6,inferred
"Scotland",2021-02-01,  925.1,  959.3,  975.7,  994.5, 1028.2,inferred
"Scotland",2021-02-02,  908.2,  936.8,  951.7,  968.1,  996.9,inferred
"Scotland",2021-02-03,  886.7,  913.3,  928.1,  944.2,  973.3,inferred
"Scotland",2021-02-04,  860.3,  889.9,  906.3,  923.1,  954.4,inferred
"Scotland",2021-02-05,  833.7,  866.5,  883.9,  902.6,  938.8,inferred
"Scotland",2021-02-06,  809.2,  845.4,  864.6,  884.4,  924.2,inferred
"Scotland",2021-02-07,  798.5,  833.2,  852.2,  871.9,  912.3,inferred
"Scotland",2021-02-08,  801.0,  831.2,  847.8,  864.6,  898.6,inferred
"Scotland",2021-02-09,  801.6,  830.1,  844.9,  860.1,  889.1,inferred
"Scotland",2021-02-10,  798.5,  827.9,  842.5,  856.5,  885.0,inferred
"Scotland",2021-02-11,  793.0,  823.2,  838.9,  855.3,  885.9,inferred
"Scotland",2021-02-12,  787.6,  818.1,  835.8,  854.2,  888.6,inferred
"Scotland",2021-02-13,  780.1,  812.8,  833.4,  853.8,  891.2,inferred
"Scotland",2021-02-14,  776.3,  808.6,  828.0,  848.8,  887.1,inferred
"Scotland",2021-02-15,  775.0,  805.1,  821.8,  839.9,  873.2,inferred
"Scotland",2021-02-16,  773.0,  800.8,  815.3,  830.7,  861.4,inferred
"Scotland",2021-02-17,  767.7,  794.8,  809.5,  824.3,  851.8,inferred
"Scotland",2021-02-18,  756.7,  788.0,  804.7,  819.9,  849.4,inferred
"Scotland",2021-02-19,  747.6,  781.2,  799.9,  816.1,  850.2,inferred
"Scotland",2021-02-20,  737.8,  773.1,  794.0,  812.9,  853.6,inferred
"Scotland",2021-02-21,  721.8,  756.4,  776.2,  795.8,  837.0,inferred
"Scotland",2021-02-22,  699.7,  729.7,  746.7,  763.8,  800.8,inferred
"Scotland",2021-02-23,  674.8,  699.5,  714.4,  728.6,  758.9,inferred
"Scotland",2021-02-24,  646.9,  669.8,  683.7,  697.0,  725.8,inferred
"Scotland",2021-02-25,  616.3,  641.9,  655.7,  668.4,  698.7,inferred
"Scotland",2021-02-26,  589.0,  615.4,  629.9,  643.1,  676.9,inferred
"Scotland",2021-02-27,  563.3,  591.5,  606.5,  620.0,  655.7,inferred
"Scotland",2021-02-28,  547.4,  573.5,  588.5,  602.5,  637.3,inferred
"Scotland",2021-03-01,  539.8,  563.1,  576.0,  589.0,  619.9,inferred
"Scotland",2021-03-02,  530.8,  553.5,  565.5,  577.8,  602.5,inferred
"Scotland",2021-03-03,  521.8,  542.6,  555.5,  566.8,  588.4,inferred
"Scotland",2021-03-04,  510.0,  532.5,  544.8,  557.3,  579.4,inferred
"Scotland",2021-03-05,  496.6,  521.7,  534.8,  548.0,  574.3,inferred
"Scotland",2021-03-06,  484.6,  511.4,  526.0,  540.8,  569.4,inferred
"Scotland",2021-03-07,  487.3,  512.5,  526.3,  541.9,  570.6,inferred
"Scotland",2021-03-08,  501.1,  523.8,  535.5,  549.8,  575.4,inferred
"Scotland",2021-03-09,  515.5,  536.7,  547.6,  560.2,  582.7,inferred
"Scotland",2021-03-10,  525.7,  548.2,  559.4,  572.1,  594.6,inferred
"Scotland",2021-03-11,  533.4,  557.8,  570.6,  583.5,  609.4,inferred
"Scotland",2021-03-12,  540.2,  566.3,  580.6,  595.5,  625.0,inferred
"Scotland",2021-03-13,  544.0,  573.7,  589.8,  606.5,  639.7,inferred
"Scotland",2021-03-14,  545.6,  575.5,  591.0,  607.5,  640.8,inferred
"Scotland",2021-03-15,  544.6,  570.7,  584.7,  599.4,  628.9,inferred
"Scotland",2021-03-16,  541.3,  564.2,  576.4,  588.9,  615.7,inferred
"Scotland",2021-03-17,  534.2,  556.7,  568.1,  581.5,  606.1,inferred
"Scotland",2021-03-18,  526.3,  549.2,  561.2,  575.7,  602.0,inferred
"Scotland",2021-03-19,  516.4,  542.4,  556.0,  571.0,  598.6,inferred
"Scotland",2021-03-20,  507.0,  535.8,  551.0,  567.1,  598.9,inferred
"Scotland",2021-03-21,  500.3,  529.0,  543.4,  559.0,  590.3,inferred
"Scotland",2021-03-22,  494.5,  521.2,  534.1,  547.8,  574.2,inferred
"Scotland",2021-03-23,  488.4,  512.8,  524.0,  537.2,  562.0,inferred
"Scotland",2021-03-24,  481.4,  503.2,  515.5,  527.4,  549.9,inferred
"Scotland",2021-03-25,  470.3,  494.0,  506.8,  518.9,  543.0,inferred
"Scotland",2021-03-26,  460.5,  485.0,  499.0,  512.4,  537.6,inferred
"Scotland",2021-03-27,  450.2,  476.2,  491.8,  505.4,  533.7,inferred
"Scotland",2021-03-28,  440.9,  468.8,  484.3,  498.0,  527.2,inferred
"Scotland",2021-03-29,  434.5,  461.7,  476.4,  492.1,  522.4,inferred
"Scotland",2021-03-30,  424.3,  452.2,  470.0,  487.3,  523.2,inferred
"Scotland",2021-03-31,  408.7,  443.5,  463.9,  485.8,  532.8,inferred
"Wales",2020-12-17, 2483.6, 2503.9, 2512.3, 2548.5, 2724.7,inferred
"Wales",2020-12-18, 2403.4, 2493.5, 2500.4, 2523.4, 2627.1,inferred
"Wales",2020-12-19, 2198.3, 2445.2, 2460.5, 2507.5, 2541.0,inferred
"Wales",2020-12-20, 2021.9, 2364.9, 2378.3, 2446.9, 2482.3,inferred
"Wales",2020-12-21, 1955.7, 2256.6, 2283.1, 2351.2, 2408.8,inferred
"Wales",2020-12-22, 1945.4, 2155.2, 2189.4, 2252.4, 2326.1,inferred
"Wales",2020-12-23, 1950.6, 2070.2, 2104.9, 2158.0, 2240.7,inferred
"Wales",2020-12-24, 1950.8, 2002.3, 2033.7, 2081.4, 2165.9,inferred
"Wales",2020-12-25, 1902.7, 1951.4, 1981.3, 2022.3, 2099.7,inferred
"Wales",2020-12-26, 1853.8, 1906.7, 1943.0, 1982.2, 2049.0,inferred
"Wales",2020-12-27, 1853.6, 1899.1, 1930.7, 1963.8, 2023.4,inferred
"Wales",2020-12-28, 1883.8, 1921.3, 1942.6, 1967.7, 2015.9,inferred
"Wales",2020-12-29, 1911.3, 1942.6, 1960.2, 1978.7, 2015.0,inferred
"Wales",2020-12-30, 1919.6, 1953.3, 1971.4, 1990.3, 2025.0,inferred
"Wales",2020-12-31, 1916.7, 1956.9, 1979.6, 2001.0, 2039.5,inferred
"Wales",2021-01-01, 1912.4, 1961.0, 1987.8, 2013.4, 2063.1,inferred
"Wales",2021-01-02, 1906.4, 1963.1, 1994.8, 2022.9, 2078.1,inferred
"Wales",2021-01-03, 1873.0, 1927.4, 1956.2, 1981.6, 2034.5,inferred
"Wales",2021-01-04, 1812.0, 1850.7, 1873.2, 1893.7, 1934.6,inferred
"Wales",2021-01-05, 1730.6, 1761.7, 1779.7, 1796.7, 1828.6,inferred
"Wales",2021-01-06, 1646.1, 1677.2, 1693.9, 1709.7, 1737.7,inferred
"Wales",2021-01-07, 1566.2, 1601.5, 1617.6, 1634.4, 1663.4,inferred
"Wales",2021-01-08, 1496.0, 1531.9, 1550.1, 1566.5, 1596.2,inferred
"Wales",2021-01-09, 1433.2, 1467.8, 1486.6, 1503.3, 1536.6,inferred
"Wales",2021-01-10, 1373.2, 1404.7, 1422.8, 1438.7, 1471.0,inferred
"Wales",2021-01-11, 1314.9, 1341.5, 1356.9, 1372.0, 1400.0,inferred
"Wales",2021-01-12, 1257.6, 1280.3, 1293.8, 1307.2, 1333.6,inferred
"Wales",2021-01-13, 1200.5, 1221.5, 1234.7, 1247.3, 1272.2,inferred
"Wales",2021-01-14, 1142.1, 1164.8, 1177.7, 1191.0, 1214.5,inferred
"Wales",2021-01-15, 1083.4, 1110.1, 1123.5, 1137.5, 1165.6,inferred
"Wales",2021-01-16, 1026.8, 1055.8, 1070.8, 1086.2, 1115.8,inferred
"Wales",2021-01-17,  971.3,  999.7, 1014.3, 1029.1, 1057.1,inferred
"Wales",2021-01-18,  917.4,  942.0,  954.6,  967.4,  991.8,inferred
"Wales",2021-01-19,  863.7,  885.3,  896.0,  907.2,  928.5,inferred
"Wales",2021-01-20,  812.2,  831.3,  840.5,  851.7,  870.8,inferred
"Wales",2021-01-21,  763.3,  782.0,  791.7,  802.5,  822.8,inferred
"Wales",2021-01-22,  714.6,  735.4,  745.8,  756.7,  777.9,inferred
"Wales",2021-01-23,  669.8,  692.5,  702.8,  714.5,  736.1,inferred
"Wales",2021-01-24,  637.0,  659.0,  669.7,  679.9,  701.0,inferred
"Wales",2021-01-25,  616.3,  635.1,  644.7,  653.8,  670.8,inferred
"Wales",2021-01-26,  597.8,  614.5,  623.5,  631.7,  647.1,inferred
"Wales",2021-01-27,  579.1,  594.3,  603.1,  611.2,  627.4,inferred
"Wales",2021-01-28,  559.1,  574.4,  582.8,  591.3,  608.4,inferred
"Wales",2021-01-29,  538.0,  554.1,  562.4,  571.1,  589.0,inferred
"Wales",2021-01-30,  516.7,  533.4,  542.7,  551.3,  570.4,inferred
"Wales",2021-01-31,  499.1,  515.5,  523.8,  532.5,  550.4,inferred
"Wales",2021-02-01,  485.1,  499.4,  507.1,  515.1,  531.9,inferred
"Wales",2021-02-02,  471.7,  484.8,  491.8,  499.2,  514.3,inferred
"Wales",2021-02-03,  457.2,  470.6,  477.5,  484.7,  498.9,inferred
"Wales",2021-02-04,  442.1,  456.6,  463.5,  471.0,  484.9,inferred
"Wales",2021-02-05,  427.4,  442.3,  449.6,  457.3,  471.5,inferred
"Wales",2021-02-06,  411.9,  428.1,  435.6,  443.5,  458.9,inferred
"Wales",2021-02-07,  400.1,  415.4,  422.9,  430.7,  445.2,inferred
"Wales",2021-02-08,  390.8,  404.7,  412.0,  418.9,  432.2,inferred
"Wales",2021-02-09,  382.7,  395.7,  401.9,  408.8,  420.5,inferred
"Wales",2021-02-10,  374.1,  386.6,  393.0,  399.5,  411.5,inferred
"Wales",2021-02-11,  364.4,  377.3,  384.3,  390.5,  402.8,inferred
"Wales",2021-02-12,  355.3,  367.7,  375.2,  381.8,  395.7,inferred
"Wales",2021-02-13,  344.5,  358.5,  366.3,  373.1,  387.8,inferred
"Wales",2021-02-14,  335.0,  348.5,  356.5,  363.6,  378.6,inferred
"Wales",2021-02-15,  326.8,  338.7,  346.2,  352.6,  366.3,inferred
"Wales",2021-02-16,  318.2,  329.2,  335.7,  342.0,  354.6,inferred
"Wales",2021-02-17,  308.4,  319.4,  325.7,  331.9,  343.1,inferred
"Wales",2021-02-18,  298.8,  310.0,  316.0,  322.5,  333.2,inferred
"Wales",2021-02-19,  289.3,  300.7,  306.6,  313.0,  325.0,inferred
"Wales",2021-02-20,  279.3,  291.4,  297.4,  303.7,  315.8,inferred
"Wales",2021-02-21,  269.1,  281.2,  287.1,  293.1,  305.6,inferred
"Wales",2021-02-22,  259.9,  270.2,  275.9,  281.6,  292.5,inferred
"Wales",2021-02-23,  250.6,  259.2,  264.7,  270.0,  280.4,inferred
"Wales",2021-02-24,  240.6,  249.3,  254.4,  259.5,  268.9,inferred
"Wales",2021-02-25,  230.3,  239.8,  244.9,  250.0,  259.1,inferred
"Wales",2021-02-26,  221.4,  230.8,  235.9,  241.2,  250.5,inferred
"Wales",2021-02-27,  213.3,  222.6,  227.5,  232.8,  242.5,inferred
"Wales",2021-02-28,  207.4,  216.3,  221.0,  226.3,  235.5,inferred
"Wales",2021-03-01,  203.0,  211.8,  216.3,  221.2,  230.2,inferred
"Wales",2021-03-02,  199.8,  208.0,  212.3,  216.8,  224.8,inferred
"Wales",2021-03-03,  196.1,  204.3,  208.6,  212.7,  220.8,inferred
"Wales",2021-03-04,  192.5,  200.7,  204.8,  209.2,  217.3,inferred
"Wales",2021-03-05,  188.8,  197.1,  201.6,  205.7,  214.8,inferred
"Wales",2021-03-06,  185.2,  193.5,  198.3,  202.9,  212.2,inferred
"Wales",2021-03-07,  183.3,  191.2,  196.0,  200.8,  210.0,inferred
"Wales",2021-03-08,  182.8,  190.4,  195.0,  199.5,  208.7,inferred
"Wales",2021-03-09,  182.4,  190.2,  194.5,  198.8,  207.3,inferred
"Wales",2021-03-10,  182.2,  190.1,  194.1,  198.4,  206.6,inferred
"Wales",2021-03-11,  181.5,  189.8,  194.0,  198.4,  206.6,inferred
"Wales",2021-03-12,  180.9,  189.2,  193.5,  198.1,  206.5,inferred
"Wales",2021-03-13,  178.7,  188.1,  192.8,  197.3,  206.3,inferred
"Wales",2021-03-14,  175.7,  185.7,  190.3,  195.2,  203.8,inferred
"Wales",2021-03-15,  173.8,  182.9,  187.1,  191.5,  199.7,inferred
"Wales",2021-03-16,  171.6,  179.9,  184.0,  188.1,  196.0,inferred
"Wales",2021-03-17,  169.5,  177.4,  181.3,  185.2,  193.4,inferred
"Wales",2021-03-18,  166.9,  174.8,  178.9,  182.9,  191.6,inferred
"Wales",2021-03-19,  164.4,  172.3,  176.5,  180.8,  189.6,inferred
"Wales",2021-03-20,  160.9,  169.5,  174.0,  178.5,  187.5,inferred
"Wales",2021-03-21,  156.9,  165.4,  170.0,  174.3,  182.8,inferred
"Wales",2021-03-22,  152.3,  160.5,  164.5,  168.6,  176.9,inferred
"Wales",2021-03-23,  147.5,  155.2,  158.8,  162.8,  170.8,inferred
"Wales",2021-03-24,  142.3,  150.0,  153.6,  157.7,  165.3,inferred
"Wales",2021-03-25,  137.1,  144.8,  148.6,  152.6,  160.2,inferred
"Wales",2021-03-26,  131.8,  139.3,  143.6,  147.7,  156.0,inferred
"Wales",2021-03-27,  125.7,  134.2,  138.6,  142.8,  151.3,inferred
"Wales",2021-03-28,  120.6,  129.0,  133.5,  137.9,  146.7,inferred
"Wales",2021-03-29,  115.1,  124.1,  128.6,  133.3,  142.2,inferred
"Wales",2021-03-30,  110.1,  119.3,  124.2,  129.1,  139.0,inferred
"Wales",2021-03-31,  105.1,  114.8,  120.0,  125.4,  136.5,inferred
