area,Date,C_025,C_05,C_25,C_50,C_75,C_95,C_975,provenance
"North East and Yorkshire",2020-12-27, 3092.2, 3092.2, 3767.4, 3931.4, 4068.2, 4083.0, 4083.0,inferred
"North East and Yorkshire",2020-12-28, 3604.5, 3604.5, 4030.0, 4081.5, 4093.6, 4199.8, 4199.8,inferred
"North East and Yorkshire",2020-12-29, 3971.5, 3971.8, 4082.3, 4144.2, 4271.7, 4422.2, 4422.5,inferred
"North East and Yorkshire",2020-12-30, 4049.6, 4052.8, 4143.8, 4185.5, 4410.3, 4583.7, 4587.0,inferred
"North East and Yorkshire",2020-12-31, 4091.6, 4098.9, 4187.8, 4253.0, 4461.3, 4610.9, 4618.1,inferred
"North East and Yorkshire",2021-01-01, 4173.8, 4181.2, 4242.5, 4312.0, 4469.8, 4584.0, 4595.7,inferred
"North East and Yorkshire",2021-01-02, 4265.8, 4277.7, 4323.5, 4376.3, 4476.9, 4563.9, 4578.3,inferred
"North East and Yorkshire",2021-01-03, 4347.5, 4362.9, 4406.8, 4452.7, 4511.3, 4572.3, 4584.0,inferred
"North East and Yorkshire",2021-01-04, 4415.9, 4430.7, 4482.4, 4522.5, 4560.2, 4612.2, 4629.9,inferred
"North East and Yorkshire",2021-01-05, 4460.2, 4480.6, 4537.6, 4577.4, 4617.7, 4677.5, 4697.0,inferred
"North East and Yorkshire",2021-01-06, 4445.5, 4463.1, 4514.8, 4555.2, 4593.4, 4645.2, 4668.2,inferred
"North East and Yorkshire",2021-01-07, 4345.3, 4361.0, 4406.3, 4440.2, 4477.7, 4522.9, 4536.6,inferred
"North East and Yorkshire",2021-01-08, 4215.4, 4227.4, 4265.8, 4297.4, 4327.3, 4368.0, 4382.2,inferred
"North East and Yorkshire",2021-01-09, 4083.0, 4090.9, 4129.5, 4157.6, 4188.9, 4224.1, 4236.0,inferred
"North East and Yorkshire",2021-01-10, 3955.1, 3964.3, 4004.2, 4031.4, 4062.7, 4102.0, 4110.6,inferred
"North East and Yorkshire",2021-01-11, 3839.4, 3851.2, 3888.1, 3916.6, 3946.5, 3990.9, 4002.9,inferred
"North East and Yorkshire",2021-01-12, 3732.4, 3747.3, 3784.8, 3814.1, 3844.1, 3888.6, 3903.3,inferred
"North East and Yorkshire",2021-01-13, 3654.4, 3665.8, 3701.8, 3729.7, 3759.4, 3800.5, 3813.5,inferred
"North East and Yorkshire",2021-01-14, 3594.6, 3607.3, 3637.9, 3662.4, 3689.3, 3725.4, 3734.3,inferred
"North East and Yorkshire",2021-01-15, 3544.4, 3554.2, 3582.2, 3604.1, 3626.1, 3659.5, 3667.4,inferred
"North East and Yorkshire",2021-01-16, 3488.8, 3499.7, 3528.4, 3548.1, 3568.6, 3598.6, 3609.5,inferred
"North East and Yorkshire",2021-01-17, 3434.1, 3444.8, 3475.7, 3495.3, 3516.7, 3547.0, 3557.6,inferred
"North East and Yorkshire",2021-01-18, 3374.6, 3384.4, 3419.9, 3442.5, 3464.7, 3497.5, 3508.3,inferred
"North East and Yorkshire",2021-01-19, 3312.0, 3324.5, 3362.3, 3385.5, 3411.2, 3446.7, 3459.2,inferred
"North East and Yorkshire",2021-01-20, 3242.3, 3252.3, 3289.5, 3312.9, 3340.5, 3376.0, 3387.5,inferred
"North East and Yorkshire",2021-01-21, 3161.7, 3169.1, 3201.6, 3224.8, 3248.9, 3280.0, 3289.4,inferred
"North East and Yorkshire",2021-01-22, 3075.6, 3083.1, 3111.3, 3131.3, 3152.0, 3178.7, 3189.0,inferred
"North East and Yorkshire",2021-01-23, 2986.8, 2994.0, 3021.4, 3040.5, 3060.5, 3086.9, 3095.7,inferred
"North East and Yorkshire",2021-01-24, 2905.0, 2912.3, 2940.6, 2959.8, 2979.5, 3009.2, 3016.6,inferred
"North East and Yorkshire",2021-01-25, 2825.8, 2834.6, 2863.7, 2884.8, 2905.8, 2936.9, 2947.1,inferred
"North East and Yorkshire",2021-01-26, 2749.0, 2760.8, 2792.5, 2815.2, 2838.0, 2870.8, 2880.7,inferred
"North East and Yorkshire",2021-01-27, 2684.3, 2693.3, 2725.1, 2748.5, 2771.3, 2804.1, 2812.8,inferred
"North East and Yorkshire",2021-01-28, 2626.7, 2633.9, 2663.2, 2684.7, 2704.1, 2735.0, 2742.9,inferred
"North East and Yorkshire",2021-01-29, 2567.1, 2576.2, 2602.6, 2621.5, 2639.4, 2665.1, 2673.9,inferred
"North East and Yorkshire",2021-01-30, 2506.3, 2515.4, 2541.0, 2557.6, 2576.1, 2600.3, 2608.8,inferred
"North East and Yorkshire",2021-01-31, 2443.8, 2454.1, 2479.4, 2495.9, 2514.3, 2541.0, 2548.5,inferred
"North East and Yorkshire",2021-02-01, 2381.4, 2390.8, 2418.5, 2436.7, 2454.6, 2485.6, 2493.7,inferred
"North East and Yorkshire",2021-02-02, 2321.0, 2331.0, 2360.6, 2379.8, 2400.9, 2430.5, 2440.3,inferred
"North East and Yorkshire",2021-02-03, 2272.9, 2280.2, 2309.2, 2329.0, 2349.4, 2377.6, 2387.9,inferred
"North East and Yorkshire",2021-02-04, 2231.2, 2238.1, 2263.1, 2281.5, 2299.4, 2326.1, 2333.7,inferred
"North East and Yorkshire",2021-02-05, 2188.1, 2194.7, 2217.1, 2233.2, 2251.1, 2275.1, 2282.3,inferred
"North East and Yorkshire",2021-02-06, 2140.2, 2148.3, 2169.4, 2185.9, 2203.2, 2226.3, 2233.1,inferred
"North East and Yorkshire",2021-02-07, 2092.5, 2099.4, 2122.7, 2140.3, 2158.0, 2181.3, 2188.7,inferred
"North East and Yorkshire",2021-02-08, 2041.3, 2051.9, 2076.9, 2095.6, 2114.0, 2138.9, 2148.0,inferred
"North East and Yorkshire",2021-02-09, 1994.3, 2004.1, 2033.3, 2053.0, 2072.3, 2100.9, 2109.3,inferred
"North East and Yorkshire",2021-02-10, 1959.6, 1970.4, 1998.5, 2017.9, 2036.8, 2065.1, 2073.5,inferred
"North East and Yorkshire",2021-02-11, 1938.6, 1946.2, 1971.3, 1989.5, 2005.6, 2033.8, 2040.2,inferred
"North East and Yorkshire",2021-02-12, 1916.3, 1923.0, 1946.3, 1962.4, 1978.6, 2002.7, 2010.8,inferred
"North East and Yorkshire",2021-02-13, 1889.8, 1897.6, 1920.9, 1937.0, 1952.6, 1976.3, 1982.3,inferred
"North East and Yorkshire",2021-02-14, 1862.2, 1869.5, 1894.3, 1911.6, 1928.1, 1952.7, 1958.9,inferred
"North East and Yorkshire",2021-02-15, 1832.1, 1841.1, 1867.7, 1886.0, 1904.3, 1930.3, 1938.4,inferred
"North East and Yorkshire",2021-02-16, 1801.1, 1813.4, 1839.8, 1859.9, 1879.9, 1906.8, 1916.7,inferred
"North East and Yorkshire",2021-02-17, 1761.8, 1773.3, 1800.0, 1819.9, 1840.2, 1868.5, 1876.9,inferred
"North East and Yorkshire",2021-02-18, 1714.4, 1723.3, 1747.6, 1765.8, 1783.6, 1809.5, 1818.5,inferred
"North East and Yorkshire",2021-02-19, 1661.4, 1668.1, 1689.7, 1705.1, 1722.1, 1745.4, 1753.3,inferred
"North East and Yorkshire",2021-02-20, 1605.0, 1610.7, 1630.8, 1646.2, 1661.5, 1684.3, 1691.1,inferred
"North East and Yorkshire",2021-02-21, 1550.2, 1555.7, 1574.7, 1589.8, 1606.0, 1627.9, 1634.9,inferred
"North East and Yorkshire",2021-02-22, 1496.2, 1502.5, 1521.7, 1537.1, 1553.2, 1577.7, 1582.4,inferred
"North East and Yorkshire",2021-02-23, 1444.6, 1450.4, 1472.8, 1487.8, 1504.1, 1528.5, 1537.3,inferred
"North East and Yorkshire",2021-02-24, 1397.1, 1404.7, 1426.8, 1440.9, 1457.4, 1481.2, 1489.0,inferred
"North East and Yorkshire",2021-02-25, 1355.5, 1362.1, 1383.1, 1396.5, 1411.3, 1433.2, 1439.9,inferred
"North East and Yorkshire",2021-02-26, 1315.4, 1322.5, 1341.2, 1353.8, 1366.6, 1386.9, 1393.0,inferred
"North East and Yorkshire",2021-02-27, 1276.5, 1282.3, 1300.2, 1312.6, 1324.4, 1343.9, 1350.4,inferred
"North East and Yorkshire",2021-02-28, 1235.9, 1241.3, 1259.8, 1273.1, 1285.6, 1304.7, 1309.5,inferred
"North East and Yorkshire",2021-03-01, 1196.8, 1201.2, 1222.1, 1235.7, 1249.2, 1269.4, 1275.4,inferred
"North East and Yorkshire",2021-03-02, 1159.4, 1165.1, 1187.4, 1201.7, 1216.6, 1236.8, 1244.0,inferred
"North East and Yorkshire",2021-03-03, 1138.1, 1146.1, 1167.1, 1182.1, 1196.5, 1217.2, 1223.3,inferred
"North East and Yorkshire",2021-03-04, 1137.1, 1143.2, 1162.7, 1176.2, 1190.0, 1209.2, 1215.9,inferred
"North East and Yorkshire",2021-03-05, 1140.1, 1146.0, 1163.4, 1175.6, 1188.2, 1206.5, 1213.2,inferred
"North East and Yorkshire",2021-03-06, 1140.0, 1146.2, 1162.6, 1175.2, 1187.1, 1204.9, 1212.0,inferred
"North East and Yorkshire",2021-03-07, 1139.8, 1144.1, 1161.2, 1174.5, 1186.4, 1204.5, 1212.0,inferred
"North East and Yorkshire",2021-03-08, 1135.8, 1141.1, 1158.9, 1172.3, 1185.3, 1204.3, 1209.7,inferred
"North East and Yorkshire",2021-03-09, 1130.0, 1137.0, 1156.0, 1170.4, 1184.6, 1204.7, 1210.3,inferred
"North East and Yorkshire",2021-03-10, 1131.5, 1138.0, 1157.0, 1170.9, 1185.4, 1205.1, 1210.6,inferred
"North East and Yorkshire",2021-03-11, 1136.9, 1142.0, 1160.8, 1173.2, 1186.7, 1205.4, 1210.4,inferred
"North East and Yorkshire",2021-03-12, 1141.6, 1147.1, 1164.3, 1176.8, 1188.5, 1206.0, 1210.1,inferred
"North East and Yorkshire",2021-03-13, 1144.4, 1149.7, 1166.4, 1178.1, 1190.0, 1207.5, 1213.0,inferred
"North East and Yorkshire",2021-03-14, 1145.8, 1150.5, 1167.5, 1180.0, 1191.6, 1210.6, 1216.0,inferred
"North East and Yorkshire",2021-03-15, 1143.3, 1150.4, 1168.5, 1181.6, 1195.0, 1215.6, 1221.4,inferred
"North East and Yorkshire",2021-03-16, 1142.3, 1149.7, 1169.3, 1183.5, 1198.6, 1220.9, 1228.1,inferred
"North East and Yorkshire",2021-03-17, 1139.0, 1145.5, 1164.7, 1179.4, 1194.6, 1217.7, 1224.6,inferred
"North East and Yorkshire",2021-03-18, 1131.4, 1137.5, 1154.5, 1168.0, 1182.7, 1204.3, 1210.1,inferred
"North East and Yorkshire",2021-03-19, 1121.4, 1126.6, 1141.5, 1154.4, 1167.9, 1187.5, 1193.1,inferred
"North East and Yorkshire",2021-03-20, 1107.0, 1113.6, 1128.8, 1140.5, 1153.5, 1171.5, 1178.7,inferred
"North East and Yorkshire",2021-03-21, 1093.4, 1097.1, 1114.8, 1127.5, 1139.4, 1158.2, 1164.2,inferred
"North East and Yorkshire",2021-03-22, 1076.3, 1081.7, 1101.7, 1114.5, 1126.9, 1146.8, 1152.6,inferred
"North East and Yorkshire",2021-03-23, 1059.3, 1065.6, 1087.2, 1101.1, 1114.3, 1136.0, 1142.7,inferred
"North East and Yorkshire",2021-03-24, 1033.8, 1040.8, 1060.9, 1075.9, 1089.1, 1110.7, 1117.2,inferred
"North East and Yorkshire",2021-03-25,  998.9, 1004.2, 1023.5, 1035.9, 1049.1, 1068.5, 1075.1,inferred
"North East and Yorkshire",2021-03-26,  958.3,  964.4,  981.0,  992.5, 1004.7, 1022.1, 1027.7,inferred
"North East and Yorkshire",2021-03-27,  918.4,  923.6,  938.6,  949.9,  961.0,  977.3,  981.8,inferred
"North East and Yorkshire",2021-03-28,  877.0,  883.2,  898.2,  910.0,  920.0,  935.0,  940.8,inferred
"North East and Yorkshire",2021-03-29,  839.1,  844.2,  860.6,  872.2,  883.0,  898.4,  903.8,inferred
"North East and Yorkshire",2021-03-30,  804.4,  809.7,  825.4,  836.9,  848.1,  865.2,  869.5,inferred
"North East and Yorkshire",2021-03-31,  772.6,  777.8,  793.4,  804.3,  815.2,  831.5,  837.6,inferred
"North East and Yorkshire",2021-04-01,  745.2,  749.4,  763.6,  774.2,  783.8,  799.1,  805.5,inferred
"North East and Yorkshire",2021-04-02,  718.7,  723.2,  735.9,  745.6,  755.3,  769.7,  775.0,inferred
"North East and Yorkshire",2021-04-03,  693.9,  697.2,  708.7,  718.7,  728.7,  742.3,  746.9,inferred
"North East and Yorkshire",2021-04-04,  667.6,  671.3,  683.8,  693.7,  703.5,  718.5,  723.2,inferred
"North East and Yorkshire",2021-04-05,  642.5,  646.5,  660.1,  670.0,  679.8,  696.1,  701.3,inferred
"North East and Yorkshire",2021-04-06,  618.9,  623.9,  637.7,  647.8,  658.7,  676.1,  681.1,inferred
"North East and Yorkshire",2021-04-07,  598.8,  605.0,  619.7,  630.4,  642.1,  659.1,  663.6,inferred
"North East and Yorkshire",2021-04-08,  583.3,  589.0,  605.0,  617.2,  629.4,  647.4,  652.7,inferred
"North East and Yorkshire",2021-04-09,  566.7,  572.5,  591.2,  605.0,  619.7,  639.2,  646.8,inferred
"North East and Yorkshire",2021-04-10,  548.8,  554.8,  577.8,  592.5,  610.4,  631.7,  641.1,inferred
"North West",2020-12-27, 2731.9, 2731.9, 3473.4, 3824.4, 3992.3, 4147.7, 4147.7,inferred
"North West",2020-12-28, 3289.8, 3289.8, 3899.1, 4006.0, 4262.2, 4486.5, 4486.5,inferred
"North West",2020-12-29, 3769.6, 3769.9, 4026.6, 4284.0, 4616.8, 4919.9, 4920.2,inferred
"North West",2020-12-30, 4111.8, 4114.5, 4159.5, 4564.1, 4943.7, 5242.4, 5246.5,inferred
"North West",2020-12-31, 4352.6, 4361.6, 4416.1, 4797.7, 5145.4, 5388.6, 5400.7,inferred
"North West",2021-01-01, 4658.0, 4670.5, 4720.8, 5031.3, 5295.9, 5475.9, 5497.7,inferred
"North West",2021-01-02, 4991.7, 5003.8, 5060.2, 5278.1, 5456.3, 5582.4, 5608.1,inferred
"North West",2021-01-03, 5331.9, 5349.5, 5418.6, 5546.5, 5659.9, 5736.9, 5760.8,inferred
"North West",2021-01-04, 5683.3, 5698.2, 5781.7, 5843.8, 5897.0, 5965.0, 5985.3,inferred
"North West",2021-01-05, 5997.1, 6012.8, 6077.4, 6129.3, 6185.8, 6280.0, 6313.5,inferred
"North West",2021-01-06, 6053.8, 6072.6, 6169.7, 6239.6, 6313.7, 6413.8, 6444.2,inferred
"North West",2021-01-07, 5921.9, 5943.5, 6039.9, 6123.5, 6201.5, 6288.4, 6307.1,inferred
"North West",2021-01-08, 5743.7, 5763.0, 5835.5, 5917.1, 5991.6, 6067.6, 6085.2,inferred
"North West",2021-01-09, 5568.0, 5584.8, 5644.9, 5711.6, 5774.3, 5846.2, 5870.6,inferred
"North West",2021-01-10, 5407.4, 5424.6, 5482.7, 5530.2, 5580.5, 5649.6, 5672.8,inferred
"North West",2021-01-11, 5267.0, 5284.0, 5337.7, 5377.5, 5413.9, 5471.9, 5488.4,inferred
"North West",2021-01-12, 5124.8, 5146.9, 5200.7, 5237.4, 5276.0, 5323.6, 5338.6,inferred
"North West",2021-01-13, 4970.3, 4985.7, 5040.4, 5077.9, 5117.1, 5166.3, 5181.9,inferred
"North West",2021-01-14, 4794.1, 4808.2, 4855.6, 4889.6, 4921.3, 4964.9, 4976.8,inferred
"North West",2021-01-15, 4611.8, 4625.2, 4664.9, 4692.5, 4717.4, 4757.4, 4768.4,inferred
"North West",2021-01-16, 4430.0, 4443.5, 4479.4, 4505.2, 4527.4, 4566.4, 4576.0,inferred
"North West",2021-01-17, 4257.0, 4268.8, 4306.7, 4332.3, 4357.5, 4394.2, 4405.0,inferred
"North West",2021-01-18, 4088.3, 4100.6, 4142.9, 4170.5, 4199.5, 4237.4, 4252.3,inferred
"North West",2021-01-19, 3923.9, 3940.8, 3984.3, 4015.3, 4048.0, 4091.4, 4109.2,inferred
"North West",2021-01-20, 3766.7, 3783.2, 3826.0, 3855.3, 3887.8, 3931.6, 3947.2,inferred
"North West",2021-01-21, 3615.4, 3625.7, 3663.8, 3689.8, 3716.5, 3755.9, 3770.7,inferred
"North West",2021-01-22, 3461.7, 3471.8, 3502.3, 3525.9, 3548.9, 3584.6, 3594.3,inferred
"North West",2021-01-23, 3311.1, 3317.4, 3347.5, 3368.2, 3389.8, 3422.7, 3430.8,inferred
"North West",2021-01-24, 3170.9, 3179.2, 3209.7, 3230.4, 3254.2, 3285.4, 3294.0,inferred
"North West",2021-01-25, 3035.5, 3045.6, 3077.0, 3100.6, 3125.8, 3158.7, 3170.3,inferred
"North West",2021-01-26, 2909.0, 2918.7, 2953.5, 2980.2, 3005.6, 3042.4, 3052.6,inferred
"North West",2021-01-27, 2804.0, 2814.6, 2848.3, 2873.6, 2899.3, 2934.5, 2946.4,inferred
"North West",2021-01-28, 2719.5, 2729.7, 2761.3, 2783.5, 2806.3, 2837.0, 2847.2,inferred
"North West",2021-01-29, 2640.5, 2652.3, 2679.6, 2699.8, 2719.2, 2747.9, 2755.7,inferred
"North West",2021-01-30, 2563.3, 2570.3, 2597.2, 2616.4, 2635.4, 2662.3, 2671.4,inferred
"North West",2021-01-31, 2481.0, 2489.8, 2516.9, 2536.1, 2555.3, 2584.7, 2593.3,inferred
"North West",2021-02-01, 2400.3, 2407.2, 2436.8, 2458.7, 2477.9, 2509.2, 2519.7,inferred
"North West",2021-02-02, 2318.1, 2327.5, 2359.7, 2381.4, 2403.2, 2436.2, 2446.0,inferred
"North West",2021-02-03, 2239.9, 2248.9, 2281.4, 2303.1, 2324.3, 2355.2, 2366.2,inferred
"North West",2021-02-04, 2163.9, 2172.0, 2201.0, 2219.8, 2237.7, 2268.0, 2275.8,inferred
"North West",2021-02-05, 2088.1, 2094.1, 2119.4, 2136.8, 2152.5, 2180.0, 2186.3,inferred
"North West",2021-02-06, 2008.3, 2017.1, 2039.8, 2055.9, 2072.0, 2094.1, 2101.9,inferred
"North West",2021-02-07, 1929.7, 1939.2, 1962.8, 1979.9, 1995.9, 2018.3, 2025.1,inferred
"North West",2021-02-08, 1853.3, 1862.7, 1889.8, 1908.2, 1925.8, 1948.0, 1954.6,inferred
"North West",2021-02-09, 1782.6, 1794.2, 1821.6, 1841.6, 1859.2, 1884.1, 1890.5,inferred
"North West",2021-02-10, 1731.9, 1741.1, 1768.4, 1787.7, 1805.0, 1829.7, 1836.3,inferred
"North West",2021-02-11, 1696.7, 1703.9, 1729.0, 1746.0, 1761.5, 1784.1, 1792.0,inferred
"North West",2021-02-12, 1665.7, 1673.7, 1695.5, 1709.8, 1724.6, 1746.2, 1753.1,inferred
"North West",2021-02-13, 1634.1, 1641.2, 1660.7, 1674.9, 1689.5, 1710.9, 1717.9,inferred
"North West",2021-02-14, 1599.9, 1606.0, 1625.1, 1640.0, 1654.5, 1677.5, 1684.9,inferred
"North West",2021-02-15, 1561.4, 1568.6, 1589.6, 1606.5, 1621.2, 1644.8, 1652.5,inferred
"North West",2021-02-16, 1521.3, 1530.2, 1554.2, 1571.2, 1587.9, 1613.1, 1620.8,inferred
"North West",2021-02-17, 1475.9, 1483.0, 1508.2, 1524.6, 1542.2, 1566.4, 1574.2,inferred
"North West",2021-02-18, 1421.3, 1427.6, 1450.6, 1466.7, 1481.3, 1503.4, 1509.9,inferred
"North West",2021-02-19, 1363.5, 1369.6, 1389.3, 1404.0, 1417.8, 1436.9, 1444.4,inferred
"North West",2021-02-20, 1306.4, 1311.3, 1329.3, 1343.0, 1356.3, 1373.6, 1379.7,inferred
"North West",2021-02-21, 1249.4, 1254.0, 1271.6, 1284.9, 1298.5, 1315.0, 1322.0,inferred
"North West",2021-02-22, 1193.4, 1198.2, 1216.8, 1230.1, 1244.2, 1262.0, 1268.8,inferred
"North West",2021-02-23, 1138.0, 1143.7, 1163.1, 1177.3, 1192.1, 1212.2, 1219.8,inferred
"North West",2021-02-24, 1082.5, 1088.4, 1108.2, 1122.5, 1136.2, 1157.4, 1163.3,inferred
"North West",2021-02-25, 1027.9, 1033.2, 1051.4, 1064.2, 1076.4, 1094.4, 1100.2,inferred
"North West",2021-02-26,  973.8,  979.7,  995.2, 1006.3, 1017.5, 1031.6, 1039.1,inferred
"North West",2021-02-27,  922.3,  926.3,  941.9,  951.6,  962.5,  975.5,  981.9,inferred
"North West",2021-02-28,  871.9,  876.3,  891.0,  901.5,  912.2,  924.8,  930.1,inferred
"North West",2021-03-01,  824.1,  829.6,  845.2,  856.0,  867.2,  880.2,  883.9,inferred
"North West",2021-03-02,  782.8,  787.4,  804.2,  815.8,  826.8,  841.1,  846.2,inferred
"North West",2021-03-03,  759.7,  763.8,  780.6,  792.0,  802.4,  817.1,  822.0,inferred
"North West",2021-03-04,  753.9,  759.2,  774.2,  784.5,  794.7,  808.5,  812.6,inferred
"North West",2021-03-05,  753.7,  758.5,  773.0,  782.3,  792.5,  805.5,  809.6,inferred
"North West",2021-03-06,  751.3,  755.9,  770.4,  779.8,  789.9,  802.8,  807.3,inferred
"North West",2021-03-07,  748.1,  751.9,  766.7,  776.2,  786.1,  799.7,  804.4,inferred
"North West",2021-03-08,  741.9,  746.0,  761.3,  770.9,  780.3,  795.0,  799.0,inferred
"North West",2021-03-09,  735.3,  738.8,  754.5,  764.8,  775.4,  789.8,  795.0,inferred
"North West",2021-03-10,  730.1,  733.3,  748.9,  759.3,  769.8,  784.2,  789.3,inferred
"North West",2021-03-11,  726.9,  730.6,  744.7,  754.0,  764.1,  776.7,  783.4,inferred
"North West",2021-03-12,  722.9,  727.6,  740.2,  749.2,  758.1,  771.1,  775.7,inferred
"North West",2021-03-13,  719.5,  722.8,  734.7,  743.8,  753.1,  765.4,  769.2,inferred
"North West",2021-03-14,  714.1,  717.2,  729.5,  738.8,  748.0,  761.6,  765.4,inferred
"North West",2021-03-15,  706.1,  710.4,  724.2,  733.5,  744.0,  757.2,  762.5,inferred
"North West",2021-03-16,  698.1,  703.3,  718.2,  729.0,  739.8,  754.0,  760.3,inferred
"North West",2021-03-17,  689.9,  695.5,  710.6,  721.2,  731.8,  747.3,  752.5,inferred
"North West",2021-03-18,  681.3,  686.8,  699.9,  710.2,  719.8,  733.8,  738.8,inferred
"North West",2021-03-19,  672.0,  676.1,  688.3,  698.1,  706.3,  719.6,  724.7,inferred
"North West",2021-03-20,  660.9,  664.2,  676.8,  686.0,  694.0,  706.5,  711.4,inferred
"North West",2021-03-21,  648.4,  651.5,  664.7,  673.7,  682.0,  694.9,  699.6,inferred
"North West",2021-03-22,  635.7,  639.8,  652.9,  662.1,  671.1,  684.1,  689.4,inferred
"North West",2021-03-23,  622.4,  627.0,  640.4,  650.1,  659.8,  674.4,  679.4,inferred
"North West",2021-03-24,  603.9,  608.7,  622.0,  631.4,  640.6,  655.3,  660.4,inferred
"North West",2021-03-25,  579.6,  583.1,  596.1,  604.4,  612.5,  626.0,  631.8,inferred
"North West",2021-03-26,  552.0,  556.2,  567.3,  574.5,  582.2,  593.6,  598.2,inferred
"North West",2021-03-27,  524.4,  528.1,  538.4,  545.5,  552.7,  563.2,  566.7,inferred
"North West",2021-03-28,  497.7,  500.8,  510.5,  518.0,  524.9,  535.9,  539.9,inferred
"North West",2021-03-29,  471.3,  474.2,  485.0,  492.2,  499.6,  511.3,  514.6,inferred
"North West",2021-03-30,  446.6,  450.0,  461.1,  468.5,  476.6,  488.6,  492.3,inferred
"North West",2021-03-31,  425.3,  428.4,  439.9,  446.8,  455.3,  466.2,  469.9,inferred
"North West",2021-04-01,  407.0,  410.8,  420.7,  427.2,  434.6,  445.1,  448.1,inferred
"North West",2021-04-02,  390.7,  393.8,  402.8,  409.1,  415.7,  425.3,  427.9,inferred
"North West",2021-04-03,  374.8,  377.3,  385.9,  391.8,  398.3,  407.3,  410.0,inferred
"North West",2021-04-04,  358.8,  361.8,  370.1,  375.9,  382.4,  391.3,  394.3,inferred
"North West",2021-04-05,  343.8,  346.6,  354.9,  361.0,  367.6,  376.7,  379.8,inferred
"North West",2021-04-06,  329.2,  332.7,  341.0,  347.6,  354.4,  363.6,  367.4,inferred
"North West",2021-04-07,  317.2,  320.6,  329.7,  336.2,  343.3,  353.4,  356.7,inferred
"North West",2021-04-08,  306.4,  309.9,  320.0,  327.1,  334.3,  345.2,  349.0,inferred
"North West",2021-04-09,  296.2,  299.0,  310.1,  318.4,  327.1,  339.4,  344.3,inferred
"North West",2021-04-10,  283.8,  287.7,  300.1,  309.7,  319.7,  334.7,  339.0,inferred
"Midlands",2020-12-27, 4779.3, 4779.3, 5884.2, 6359.6, 6569.7, 6691.3, 6691.3,inferred
"Midlands",2020-12-28, 5614.6, 5614.6, 6438.6, 6583.2, 6782.4, 6992.9, 6992.9,inferred
"Midlands",2020-12-29, 6295.2, 6295.5, 6623.8, 6796.3, 7138.6, 7451.8, 7452.2,inferred
"Midlands",2020-12-30, 6670.1, 6675.5, 6723.2, 7002.3, 7455.7, 7809.8, 7815.1,inferred
"Midlands",2020-12-31, 6861.1, 6872.1, 6996.7, 7198.2, 7632.3, 7936.5, 7947.6,inferred
"Midlands",2021-01-01, 7118.0, 7131.4, 7232.8, 7413.3, 7747.2, 7971.2, 7992.6,inferred
"Midlands",2021-01-02, 7407.2, 7423.4, 7489.6, 7632.3, 7863.3, 8021.9, 8043.3,inferred
"Midlands",2021-01-03, 7679.1, 7700.3, 7768.6, 7872.2, 8011.1, 8122.5, 8148.8,inferred
"Midlands",2021-01-04, 7927.7, 7949.4, 8037.5, 8115.9, 8193.4, 8277.8, 8309.6,inferred
"Midlands",2021-01-05, 8147.9, 8178.8, 8265.7, 8334.2, 8400.3, 8495.0, 8521.6,inferred
"Midlands",2021-01-06, 8230.4, 8254.0, 8341.7, 8408.9, 8472.1, 8563.3, 8588.8,inferred
"Midlands",2021-01-07, 8146.5, 8172.2, 8259.1, 8321.3, 8375.4, 8460.5, 8484.1,inferred
"Midlands",2021-01-08, 8009.0, 8035.5, 8117.1, 8172.2, 8225.6, 8300.3, 8321.8,inferred
"Midlands",2021-01-09, 7879.0, 7904.0, 7975.6, 8029.3, 8084.0, 8150.7, 8172.0,inferred
"Midlands",2021-01-10, 7760.0, 7782.2, 7853.0, 7907.6, 7963.5, 8033.0, 8055.9,inferred
"Midlands",2021-01-11, 7654.8, 7676.5, 7747.6, 7801.9, 7858.8, 7933.1, 7961.3,inferred
