area,Date,C_025,C_25,C_50,C_75,C_975,provenance
"Wales",2021-02-06,  416.2,  430.4,  437.7,  445.9,  461.8,inferred
"Wales",2021-02-07,  405.0,  418.5,  426.1,  433.0,  447.0,inferred
"Wales",2021-02-08,  393.0,  407.8,  415.2,  421.7,  435.8,inferred
"Wales",2021-02-09,  382.6,  397.2,  404.8,  411.9,  427.3,inferred
"Wales",2021-02-10,  372.4,  387.8,  395.4,  402.6,  419.4,inferred
"Wales",2021-02-11,  362.9,  378.8,  386.3,  393.5,  411.7,inferred
"Wales",2021-02-12,  357.3,  370.6,  377.2,  384.7,  401.0,inferred
"Wales",2021-02-13,  350.3,  362.0,  369.3,  376.1,  390.7,inferred
"Wales",2021-02-14,  342.7,  354.2,  360.9,  367.4,  381.3,inferred
"Wales",2021-02-15,  334.9,  345.9,  352.6,  359.1,  373.7,inferred
"Wales",2021-02-16,  325.7,  338.3,  344.5,  351.7,  367.0,inferred
"Wales",2021-02-17,  316.7,  329.4,  336.7,  343.7,  359.3,inferred
"Wales",2021-02-18,  307.1,  319.4,  327.2,  333.8,  350.0,inferred
"Wales",2021-02-19,  296.5,  308.1,  315.0,  321.3,  337.0,inferred
"Wales",2021-02-20,  284.6,  295.1,  301.3,  307.3,  320.4,inferred
"Wales",2021-02-21,  271.3,  281.7,  287.2,  293.1,  304.8,inferred
"Wales",2021-02-22,  257.8,  268.1,  273.9,  279.6,  290.6,inferred
"Wales",2021-02-23,  245.0,  255.7,  261.7,  267.9,  279.0,inferred
"Wales",2021-02-24,  232.8,  244.6,  250.9,  257.1,  269.3,inferred
"Wales",2021-02-25,  221.1,  234.7,  241.1,  248.1,  260.4,inferred
"Wales",2021-02-26,  210.7,  224.9,  232.8,  239.5,  253.0,inferred
"Wales",2021-02-27,  199.8,  216.4,  225.2,  233.2,  248.1,inferred
